org_profile_id,org_name
ORGPROF-1304469176,MALNAD SIRI INDUSTRIES
ORGPROF-1304469240,SRIDEVI KANAGARALA - Hyderabad
ORGPROF-1304469177,Asal Food Products
ORGPROF-1304469174,Local Vendor 
ORGPROF-1304469175,P C K AGENCIES(Non Food) - Hyderabad
ORGPROF-1304469172,SACHIN AGRO FOODS LLP
ORGPROF-1304469170,Arun Jiant
ORGPROF-1304469171,SHIVAMMA gaint
ORGPROF-1304469173,Sandhya Jiant 
ORGPROF-1304469168,Modern Bread
ORGPROF-1304469169,Asal Food P P Limited 
ORGPROF-1304469838,M/S BANWARI LAL ENTERPRISES(Parle) - Lucknow
ORGPROF-1304477785,M/S BANWARI LAL ENTERPRISES
ORGPROF-1304478109,PCK AGENCIES
ORGPROF-1304469839,M/S MARWARI TRADERS
ORGPROF-1304469836,S N DISTRIBUTOR 
ORGPROF-1304469837,BALAJI TRADERS(Nestle) - Ahmedabad
ORGPROF-1304469834,ROHINI ENTERPRISES(Nestle) - Hyderabad
ORGPROF-1304469832,J24-fresh Farm Junkie
ORGPROF-1304469835,J24-ESSENTIALS BTM LAYOUT 
ORGPROF-1304469830,Sohan Enterprises 
ORGPROF-1304469833,J24-Essentials Sonesta Mendows
ORGPROF-1304469826,Pradeep B Test
ORGPROF-1304469827,Raghavendra Badiger Test 
ORGPROF-1304469828,santhosh N
ORGPROF-1304469829,Shashi Kumar Test
ORGPROF-1304469831,Dipak Kumar Adhikari
ORGPROF-1304469824,SRI A T S AGENCY
ORGPROF-1304469825,Gareeb Nawaz Kirani Store
ORGPROF-1304469854,Customer Return Celebrity Paradise
ORGPROF-1304469384,ITC LIMITED LUCKNOW (Atta)
ORGPROF-1304469855,Sri Balaji 
ORGPROF-1304469852,Isro Layout 
ORGPROF-1304469853,Raj Lakshmi Marketing 
ORGPROF-1304469848,SUDHA ENTERPRISE - Chennai
ORGPROF-1304469850,ITC LIMITED - Ghaziabad
ORGPROF-1304469851,BACKIYA STORES - Chennai
ORGPROF-1304469846,T.A.V. PRODUCTS PRIVATE LIMITED - Chennai
ORGPROF-1304469847,SHREE BALAJEE AGENCIES - Patna
ORGPROF-1304469849,TVL. BISON CONSUMER PRODUCTS PRIVATE LIMITED - Chennai
ORGPROF-1304469844,BHAAGWATI MARKETING - Patna
ORGPROF-1304469842,Shree Stationary
ORGPROF-1304469845,S L V ENTERPRISE TOOYUMM
ORGPROF-1304469843,Raghavendra Industries
ORGPROF-1304469840,777701
ORGPROF-1304469841,Raj Lakshmi Marketing
ORGPROF-1304469870,AS Enterprises 
ORGPROF-1304469871,LOCAL SEWA TRADING
ORGPROF-1304469868,Manjesh
ORGPROF-1304469867,Laxmana
ORGPROF-1304469864,Primecare Pharma Private Limited
ORGPROF-1304469865,AAYAT TRADING COMPANY - Bengaluru
ORGPROF-1304469860,A S ENTERPRISES - New Delhi
ORGPROF-1304469861,B N Distributors 
ORGPROF-1304469862,VENKATA MURUGAN FRIEDGRAM INDUSTRIES
ORGPROF-1304469863,M/S SHAMBHAVI SALES AGENCY - New Delhi
ORGPROF-1304469858,SHIVTARA GRAIN MILLING PRIVATE LIMITED - Hyderabad
ORGPROF-1304469859,M/S SRI RAMA MODERN PARABOILED RICE MILL SARANGAPOOR - Hyderabad
ORGPROF-1304469869,Bharat Trading Company
ORGPROF-1304469856,Shree Madan Enterprises 
ORGPROF-1304469857,HALLMARK AGRO PACKING INDIA PVT LTD - Hyderabad
ORGPROF-1304469886,Ccd
ORGPROF-1304469887,GANESH FOOD PRODUCTS PRIVATE LIMITED - Karnataka
ORGPROF-1304469884,Akash
ORGPROF-1304469885,Roopashree Enterprises
ORGPROF-1304469882,MVK AGENCIES - Vijayawada
ORGPROF-1304473986,SUPER TRADERS
ORGPROF-1304469883,Station 777 V Mart
ORGPROF-1304469880,Shambhavi Kengeri J24
ORGPROF-1304469881,Sri Balaji Enterprises
ORGPROF-1304469878,SAHYADRI FARMS POST HARVEST CARE LIMITED
ORGPROF-1304469876,SPA ENTERPRISES - New Delhi
ORGPROF-1304469879,Lakshmi Enterprises 
ORGPROF-1304469874,VENKATA PADMAVATHI DALL INDUSTRIES
ORGPROF-1304469875,Shreya Enterprises
ORGPROF-1304469877,J24 Essential Mj Astro 
ORGPROF-1304469872,SRI MANJUNATHA INDUSTRIES
ORGPROF-1304469873,SRI MANJUNATHA INDUSTRIES
ORGPROF-1304469770,Govinda Vishnu Giant
ORGPROF-1304469772,Ahmed Sharief
ORGPROF-1304469773,Nawaz Gaint
ORGPROF-1304469774,Krishnaveni
ORGPROF-1304469775,Vijaykumar C  Gaint
ORGPROF-1304469771,SRI VENKATA DURGA TRADERS - Vijayawada
ORGPROF-1304469768,V.V. Enterprise 
ORGPROF-1304469766,M/S VAISHNAVI ENTERPRISES - Patna
ORGPROF-1304469769,M/S LORD KRISHNA AGENCIES - Ghaziabad
ORGPROF-1304469764,M/s.RAJA RAJESHWARI FOOD PROCESSORS - Hyderabad
ORGPROF-1304469767,PRABHU ENTERPRISES - Hyderabad
ORGPROF-1304469765,HIND VEG.OILS PVT. LTD
ORGPROF-1304469762,Sam Alan Milk Agencies
ORGPROF-1304469763,SRI MANASA DHALL AND FLOUR MILL
ORGPROF-1304469760,Customer Return
ORGPROF-1304469790,Nandini Milk Vendor
ORGPROF-1304469788,DHARAMPAL SATYAPAL FOODS LIMITED - Uttar Pradesh
ORGPROF-1304469791,KIRAN DISTRIBUTORS - Bhubaneswar
ORGPROF-1304469789,DHARAMPAL SATYAPAL FOODS LIMITED - Hyderabad
ORGPROF-1304469786,Doni 7
ORGPROF-1304469787,LOCALZI LLP HOMEAL
ORGPROF-1304469784,Customer Returns
ORGPROF-1304469785,Sai Nandini Milk Parlour
ORGPROF-1304469782,FJ DAIRY NANDINI MILK PARLOUR
ORGPROF-1304469780,NRV Enterprises
ORGPROF-1304469783,Garuda Water Supply 
ORGPROF-1304469781,Ranganth Milk Supply
ORGPROF-1304469778,Donthi Tobacco Centre 
ORGPROF-1304469779,Granary Wholesale Private Limited
ORGPROF-1304469776,VMCONCIERGE INDIA PRIVATE LIMITED 
ORGPROF-1304469777,Pranita Milk
ORGPROF-1304469806,Bahubali Distributors
ORGPROF-1304469807,Customer  Return
ORGPROF-1304469139,KATTA TRADING COMPANY - Bengaluru
ORGPROF-1304469802,Egg Man Traders 
ORGPROF-1304469803,Banashankari Customer Return
ORGPROF-1304469800,Prabhu Enterprises 
ORGPROF-1304469801,Raj Enterprise 
ORGPROF-1304469798,Arun K K
ORGPROF-1304469796,Isha Misty Green -Customer Return
ORGPROF-1304469799,M.S Enterprises 
ORGPROF-1304469797,ARDH SAINIK CANTEEN STORE DEPARTMENT TRADING
ORGPROF-1304469794,Customer Returns Surya Nagar Essential 
ORGPROF-1304469795,j24Essentails kamakya Layout Inwarding
ORGPROF-1304469792,SAMRADH AGRO FOOD INDUSTRIES PRIVATE LIMITED - Indore
ORGPROF-1304469793,SOHAN PROVISION STORE - Ludhiana
ORGPROF-1304469822,SRI VIJAYA DURGA AGENCIES - Vijayawada
ORGPROF-1304469820,Sunrise Foods Authorised Sealers
ORGPROF-1304469823,J24 - Essentials Hegdenagar
ORGPROF-1304469805,J24 - Essentials Channasandra
ORGPROF-1304469821,Nandini Milk
ORGPROF-1304464606,ITC LIMTED - Ludhiana
ORGPROF-1304469378,ITC LIMITED LUDHIANA (Atta)
ORGPROF-1304469818,ITC LIMTED - Hoshiarpur
ORGPROF-1304469819,Every Day 
ORGPROF-1304469816,Balaji 
ORGPROF-1304469817,Customer Returns 
ORGPROF-1304469814,Uday Banana Supplier
ORGPROF-1304469815,NEEDS EVERYONE
ORGPROF-1304469812,ADM AGRO INDUSTRIES LATUR & VIZAG PRIVATE LIMITED
ORGPROF-1304469813,Nice Rice Traders
ORGPROF-1304477363,Bug Bash
ORGPROF-1304469810,Mahamava Traders
ORGPROF-1304469811,K B SYED SULTAN
ORGPROF-1304469808,SHREE TRADERS - Kanpur
ORGPROF-1304469866,GOKUL KRISHI UDYOG PRIVATE LIMITED
ORGPROF-1304469809,M/S SUMIT TRADERS - Kanpur
ORGPROF-1304469966,BHIMAVARAPU AGENCIES - Vijayawada
ORGPROF-1304469967,SRI SAI TRADERS - Patna
ORGPROF-1304469964,VEDANT TRADING - Pune
ORGPROF-1304469965,HIMALAYA WELLNESS COMPANY - Hyderabad
ORGPROF-1304469962,JAI KISSAN MOTORS
ORGPROF-1304469960,R R BROTHERS
ORGPROF-1304469963,M.S. CORPORATION
ORGPROF-1304469958,UTAKARSH SALES AGENCY - Jaipur
ORGPROF-1304469961,SHREERAMA ENTERPRISES - Bengaluru
ORGPROF-1304469959,Katta Agencies - Jaipur
ORGPROF-1304469956,Sri Vittal Associates 
ORGPROF-1304469957,Reddy Egg Centre
ORGPROF-1304469954,PRIMELOOP 
ORGPROF-1304469952,Sri Ganesh Marketing
ORGPROF-1304469955,SLV Enterprises
ORGPROF-1304469953,VMCONCIERGE INDIA PRIVATE LIMITED
ORGPROF-1304469982,Sri Balaji Enterprises 
ORGPROF-1304469983,Super Grocery 
ORGPROF-1304469980,Mayur Polypacks
ORGPROF-1304469981,Vijayalakshmi
ORGPROF-1304469978,Sunpure Distributers
ORGPROF-1304466587,Royal Enterprises
ORGPROF-1304469979,Kallanath Trading Co
ORGPROF-1304469976,Id  Fresh Food(India)private Limited
ORGPROF-1304469977,Shakthi Enterprises
ORGPROF-1304469974,OM AGENCIES - Jaipur
ORGPROF-1304469975,Shekar Enterprises 
ORGPROF-1304469972,J 24 Essential Uttrahalli
ORGPROF-1304469973,Vishala  Agencies /1
ORGPROF-1304469970,Sri Chamundeshwari Marketing 
ORGPROF-1304469971,B.L.G INTERNATIONAL HING PRIVATE LIMITED
ORGPROF-1304469968,Hygienic Research Institute Pvt. Ltd - BLR
ORGPROF-1304469969,Lgl Foods Private Limited 
ORGPROF-1304469998,ESHAN ENTERPRISES 
ORGPROF-1304469999,Hygienic Research Institute Private Limited - TN
ORGPROF-1304469996,Hygienic Research Institute PVT LTD - HYD
ORGPROF-1304469994,SHARANYA ENTERPRISES
ORGPROF-1304469997,PATTA BUJJI BABU
ORGPROF-1304469995,V4U Enterprises-HYD
ORGPROF-1304469992,VENKATESWARA AGENCIES - HYD
ORGPROF-1304469993,Aarav Associats
ORGPROF-1304469990,Ayush Industries
ORGPROF-1304469991,SRI VEERA SUNEETHA ENTERPRISES - Vizag
ORGPROF-1304469988,Hygienic Research Institute Private Limited - AP
ORGPROF-1304469989,Hygienic Research Institute Private Limited - Patna
ORGPROF-1304469986,Arjun adder
ORGPROF-1304465059,J24 - Freshpick
ORGPROF-1304469984,RK Distributors 
ORGPROF-1304469987,Hygienic Research Institute Private Limited - Ranchi
ORGPROF-1304469985,Shilpa Distributors 
ORGPROF-1304470014,PVR Agencies
ORGPROF-1304470015,Sundeep Giant
ORGPROF-1304470012,Hygienic Research Institute Private Limited - Lucknow
ORGPROF-1304470013,Harshitha Distributors
ORGPROF-1304470010,Hygienic Research Institute Private Limited - Jaipur
ORGPROF-1304470011,Srinivasa Agency 
ORGPROF-1304470008,Hygienic Research Institute Private Limited - Ahmedabad
ORGPROF-1304470006,A.c Me Enterprises 
ORGPROF-1304470009,M/S SREENADH ENTERPRISES - HYD
ORGPROF-1304470004,ARSHI DAL MILL
ORGPROF-1304470007,Mahak Industries
ORGPROF-1304470005,Anjanadri Enterprises 
ORGPROF-1304470002,SHRI ANANDESHWAR TRADERS - Kanpur
ORGPROF-1304470003,GURUKRUPA TRADERS
ORGPROF-1304470000,HETHVIK ENTERPRISES
ORGPROF-1304470001,Kattigehalli Stock Trasfer
ORGPROF-1304469902,Suparna Enterprises
ORGPROF-1304469903,Catalogue 
ORGPROF-1304469900,Kalpatharu Enterprises
ORGPROF-1304469901,SHUBHALAXMI TRADING & ENTERPRISE PRIVATE - Bhubaneswar
ORGPROF-1304469898,Duplicate Egg Vendor
ORGPROF-1304469899,Sri Sai Foods 
ORGPROF-1304469896,Sufira Enterprises 
ORGPROF-1304469897,KIBLA ENTERPRISES
ORGPROF-1304469892,KHURANA DALL MILL
ORGPROF-1304469894,SHREE DEV TRADING COMPANY - Ahmedabad
ORGPROF-1304469895,KHURANA DALL MILL
ORGPROF-1304469890,VARUN BEVERAGES LIMITED - BHUBANESWAR
ORGPROF-1304469893,V M CONCEIERGE
ORGPROF-1304469891,ACS ENTERPRISES
ORGPROF-1304469014,SRI LAKSHMI INDUSTRIES - Hyderabad
ORGPROF-1304469888,Bala Tripura sundari Traders
ORGPROF-1304469889,VARUN BEVERAGES LIMITED - Kanpur
ORGPROF-1304469918,Faizan Test
ORGPROF-1304469919,VARUN BEVERAGES LIMITED - Jaipur
ORGPROF-1304469916,SAGAR SS ENTERPRISES
ORGPROF-1304469917,VIPIN COMMUNICATION - UP
ORGPROF-1304469914,GOODWILL MART - Jaipur
ORGPROF-1304469915,RITU RAJ BROTHERS - Patna
ORGPROF-1304469912,Balaji Departmental Store
ORGPROF-1304477468,Amazon Distributors
ORGPROF-1304469913,OPAL UNIDUS
ORGPROF-1304469910,Shree Ramanath Distributors
ORGPROF-1304469908,SAI KRUPA ENTERPRISES - Hyd
ORGPROF-1304469911,FARMERSFORTUNE (INDIA) PVT LTD
ORGPROF-1304469909,MUTHU MANI AGENCY - TN
ORGPROF-1304469904,Vinayaka Enterprises 
ORGPROF-1304469907,RUBAMARKETING-Tamil Nadu
ORGPROF-1304469905,Sanvika Enterprises 
ORGPROF-1304469934,RAGHAVEDRA INDUSTRIES
ORGPROF-1304469935,SHAKTIDHARA DISTRIBUTION PRIVATE LIMITED - Jaipur
ORGPROF-1304469932,SHREE MARKETING - BLR
ORGPROF-1304469933,Reliance Retail Limited
ORGPROF-1304469930,Shanthi Milk
ORGPROF-1304469931,Bhuvneshwari Nagar 1
ORGPROF-1304469928,sri sathya sai traders
ORGPROF-1304469929,JAIN AGENCY
ORGPROF-1304469926,Well Seasoned Venture Pvt
ORGPROF-1304469924,Customer Return
ORGPROF-1304469927,VIBHA TRADERS
ORGPROF-1304469922,VARUN BEVERAGES LIMITED-Maharashtra
ORGPROF-1304469925,AARVI ENTERPRISES
ORGPROF-1304469923,MULTI CONTRACT ENTERPRISES - Ghaziabad
ORGPROF-1304469920,Innovative Vision Create Technology - Bengaluru
ORGPROF-1304469921,Catalogue 
ORGPROF-1304469950,JYOTHY LABS LIMITED - AP
ORGPROF-1304469951,JYOTHY LABS LIMITED - Patna
ORGPROF-1304469946,JYOTHY LABS LIMITED - TN
ORGPROF-1304469948,JYOTHY LABS LIMITED - Ranchi
ORGPROF-1304469949,JYOTHY LABS LIMITED - Odisha
ORGPROF-1304469942,JYOTHY LABS LIMITED - HYD
ORGPROF-1304469944,JYOTHY LABS LIMITED - Assam
ORGPROF-1304469945,JYOTHY LABS LIMITED - Haryana
ORGPROF-1304469947,Customer Return
ORGPROF-1304469943,JYOTHY LABS LIMITED - Tripura
ORGPROF-1304469940,JYOTHY LABS LIMITED - Kolkata
ORGPROF-1304469938,A1 PANIPURI AND CHATS
ORGPROF-1304469941,KAUSTHUBHAM DISTRIBUTORS
ORGPROF-1304469939,A1 PANI PURI AND CHATS
ORGPROF-1304469936,Customer Returns 
ORGPROF-1304469937,Home Delivery Out Side Purchase 
ORGPROF-1304469580,JYOTHY LABS LIMITED - Ahmedabad
ORGPROF-1304469581,JYOTHY LABS LIMITED - BLR
ORGPROF-1304469582,JYOTHY LABS LIMITED - Raipur
ORGPROF-1304469583,JYOTHY LABS LIMITED - New delhi
ORGPROF-1304469576,JYOTHY LABS LIMITED - Mumbai
ORGPROF-1304469578,JYOTHY LABS LIMITED - Kerala
ORGPROF-1304469579,JYOTHY LABS LIMITED - MP
ORGPROF-1304469574,JYOTHY LABS LIMITED - Jaipur
ORGPROF-1304469575,JYOTHY LABS LIMITED - Kanpur
ORGPROF-1304469577,JYOTHY LABS LIMITED - Punjab
ORGPROF-1304469572,Ayansh Enterprises - Ranchi
ORGPROF-1304469570,Mahanthesh Giant
ORGPROF-1304469571,Sakhi Industries
ORGPROF-1304469573,Shilpa Giant
ORGPROF-1304469568,LAXMI BROOM - Jaipur
ORGPROF-1304469569,Shyam Food & Veg Supplier
ORGPROF-1304469598,KESHAV ENTERPRISES - Lucknow
ORGPROF-1304469599,ADHYA ENTERPRISES
ORGPROF-1304469596,U.V.S. CHEMICALS PVT.LTD - Kanpur
ORGPROF-1304469597,PARLE AGRO PRIVATE LIMITED - BLR
ORGPROF-1304469594,Four Points
ORGPROF-1304469595,Sri Ramnath Distributors
ORGPROF-1304469592,Four Points
ORGPROF-1304469593,Shree Sangameshwara Trading Company 
ORGPROF-1304469590,SAI PRASAD ENTERPRISES  - Vijayawada
ORGPROF-1304469591,J24 - Essentials Hanumagiri
ORGPROF-1304469588,M/S SRI MATHA RICE MILL - HYD
ORGPROF-1304469589,J24 - Essentials Kudlu
ORGPROF-1304469584,BRIGHT STAR HOSPITALITY SERVICES PVT. LTD - Gurgaon
ORGPROF-1304469586,J24 - Essentials Nandini Layout 2
ORGPROF-1304469587,Sri Manvith Enterprises 
ORGPROF-1304469585,Sri Mahalingeshwara Traders
ORGPROF-1304469614,Nandini
ORGPROF-1304469615,ASHISH ENTERPRISES - Ludhiana
ORGPROF-1304469612,RUSHI CORPORATION - Ahmedabad
ORGPROF-1304469613,M/S.SRI BALAJEE KRUPA BHANDAR - Bhubaneshwar
ORGPROF-1304469610,Local Vegetable Ventor
ORGPROF-1304469611,Chowdeshwari Traders 
ORGPROF-1304469608,PAYAL SUGAR
ORGPROF-1304469606,Customer Return- Channasandra 
ORGPROF-1304469609,Karnataka Traders
ORGPROF-1304469607,LEHARI FOODS
ORGPROF-1304469604,Customer Return
ORGPROF-1304469605,Local Vendor
ORGPROF-1304469602,Ravi Enterprises - Lucknow
ORGPROF-1304469603,BAJAJ CORP LTD - Ahmedabad
ORGPROF-1304469601,Harikrishna N.S
ORGPROF-1304469630,Sowmya P
ORGPROF-1304469631,DHARIWAL FOOD - HYD
ORGPROF-1304469629,Shipment Manifest 
ORGPROF-1304469626,Catalogue 
ORGPROF-1304469627,B R Distributer
ORGPROF-1304469624,MeniTrade Pvt.Ltd
ORGPROF-1304469625,Samasiddhi distributors
ORGPROF-1304469622,Customer Return Deliday 
ORGPROF-1304469623,SANKALP MARKETING 
ORGPROF-1304469620,Padmashri  Foods Products
ORGPROF-1304469621,Duro Plastics 
ORGPROF-1304469618,J24 - Essentials Malleshwaram
ORGPROF-1304469619,Moki Impex India
ORGPROF-1304469616,J. C ENTERPRISES 
ORGPROF-1304469617,RK.DISTRIBUTOR
ORGPROF-1304469518,J24 - Test ABC
ORGPROF-1304469519,MALHOTRA MARKETING (P) LTD - Bengaluru
ORGPROF-1304469516,Vijayalakshmi Traders
ORGPROF-1304469238,ATCHAYA DISTRIBUTING COMPANY - Trichy
ORGPROF-1304469517,S&A Enterprises 
ORGPROF-1304469514,BRITANNIA INDUSTRIES LIMITED - Patna
ORGPROF-1304469512,AVS MARKETING COMPANY - Trichy
ORGPROF-1304469515,ABHAV RETAIL - Bengaluru
ORGPROF-1304469513,SUSHIL OIL MILLS - Chandigarh
ORGPROF-1304469510,Sri Rajesh
ORGPROF-1304469511,BALAJI ENTERPRISE 
ORGPROF-1304469508,Sri Vijaylaxmi Marketing (SBL)
ORGPROF-1304469509,AAA Enterprises
ORGPROF-1304469506,BRITANIA IND. LTD. - Ludhiana
ORGPROF-1304480076,Britannia Industries Ltd - Gurgaon
ORGPROF-1304469507,Customer Returns-J24 Bhvn-2
ORGPROF-1304469504,Anbu traders
ORGPROF-1304469505,SS Group 
ORGPROF-1304469534,Sri Ranga Enterprises 
ORGPROF-1304469535,TRIVENI UDYOG LLP - Hyderabad
ORGPROF-1304469532,SHRI SWAMI SAMARTH ENTERPRISES - Pune
ORGPROF-1304469530,VAANI ENTERPRISES - New Delhi
ORGPROF-1304469533,SHAMBHU TECHNOLOGY SERVICES PRIVATE LIMITED - Bengaluru
ORGPROF-1304469531,BHUJIALALJI PRIVATE LIMITED - Bengaluru
ORGPROF-1304469528,MRL VANSH MARKETING LLP
ORGPROF-1304469526,Meghana Trading Company 
ORGPROF-1304469529,Poorvika EGG Centre
ORGPROF-1304476732,Nayana Traders
ORGPROF-1304469524,CONSOLIDATED Technics INDIA PVT LTD 
ORGPROF-1304469527,Pruthvi DISTRIBUTORS 
ORGPROF-1304469522,Sangam milk producer company limited
ORGPROF-1304469525,LAHARI ENTERPRISES
ORGPROF-1304469523,ETC AGRO PROCESSING INDIA PVT LTD
ORGPROF-1304469520,GVR NUTRIES PRIVATE LIMITED
ORGPROF-1304469521,Local Vendor 
ORGPROF-1304469550,Raj Lakshmi Marketing 
ORGPROF-1304469551,VIJAY NAIK 
ORGPROF-1304469548,jayakrishanaa marketing
ORGPROF-1304469549,Customer Returns Kudlu Gaye J24
ORGPROF-1304469546,SATHVIK AGENCIES
ORGPROF-1304469547,BIZCOVERY PRIVATE LIMITED - Jaipur
ORGPROF-1304469544,I D FRESH FOOD INDIA PRIVATE LIMITED 
ORGPROF-1304469545,Eggs_1
ORGPROF-1304469542,3p Vendor
ORGPROF-1304469543,Rajatadhri Enterprises 
ORGPROF-1304469540,Milk 
ORGPROF-1304469541,VINAYAK & COMPANY
ORGPROF-1304469538,Rk Fruits Care
ORGPROF-1304469536,Srinivasa T
ORGPROF-1304469537,Muthu Raj N
ORGPROF-1304469539,M Veeresh 
ORGPROF-1304469566,G-Top Dry Fruits & Spices
ORGPROF-1304469567,Jumbotail Pvt Ltd 
ORGPROF-1304469564,MATHRUSHREE
ORGPROF-1304469565,SREE SAI BABA TRADERS
ORGPROF-1304469562,Customer Returns- Kamakhya
ORGPROF-1304469563,Sri Thirumala Enterprises 
ORGPROF-1304469560,ILAHI AGENCIES
ORGPROF-1304469561,GUPTHA SRI ENTERPRISES
ORGPROF-1304469558,milk
ORGPROF-1304469559,Sri Nandi Foods Enterprises
ORGPROF-1304469556,KUSHI ENTERPRISES - Huballi
ORGPROF-1304469557,J24 - Essentials T Dasarahalli
ORGPROF-1304469554,KIMBERLY CLARK INDIA PRIVATE LIMITED - BLR
ORGPROF-1304469552,KIMBERLY CLARK INDIA PRIVATE LIMITED - Patna
ORGPROF-1304469553,ANGSTROHM Foods
ORGPROF-1304469555,KIMBERLY CLARK INDIA PRIVATE LIMITED - AP
ORGPROF-1304469710,Magical Cocoon
ORGPROF-1304469711,KAUSTHUBHAM DISTRIBUTORS 
ORGPROF-1304469706,KIMBERLY CLARK INDIA PRIVATE LIMITED - Ranchi
ORGPROF-1304469707,URS Distributors
ORGPROF-1304469708,KIMBERLY CLARK INDIA PRIVATE LIMITED - Ahmedabad
ORGPROF-1304469709,KIMBERLY CLARK INDIA PRIVATE LIMITED - Gurgaon
ORGPROF-1304469702,KIMBERLY CLARK INDIA PRIVATE LIMITED - Ludhiana
ORGPROF-1304469704,KIMBERLY CLARK INDIA PRIVATE LIMITED - Mumbai
ORGPROF-1304469705,KIMBERLY CLARK INDIA PRIVATE LIMITED - Odisha
ORGPROF-1304469700,KIMBERLY CLARK INDIA PRIVATE LIMITED - Jaipur
ORGPROF-1304469703,Hegdenagar
ORGPROF-1304469698,KIMBERLY CLARK INDIA PRIVATE LIMITED - HYDERABAD
ORGPROF-1304469701,KIMBERLY CLARK INDIA PRIVATE LIMITED - TN
ORGPROF-1304469699,KIMBERLY CLARK INDIA PRIVATE LIMITED - Kanpur
ORGPROF-1304469696,Hegdenagar 
ORGPROF-1304469697,Vinay Super Saver
ORGPROF-1304469726,Punith Enterprises 
ORGPROF-1304469727,Ramesh Nanndini Milk Supply 
ORGPROF-1304469724,Local Vendor 
ORGPROF-1304469725,Hoskote Inwarding
ORGPROF-1304469722,DIGITAL LINK
ORGPROF-1304469723,Hegnalli Stocks 
ORGPROF-1304469720,Hanumagiri Customer Return
ORGPROF-1304469721,Sri Chowdeswari Enterprises.
ORGPROF-1304469718,Margondanahalli Assets Inwarding
ORGPROF-1304469719,Channasandra Assets Inwarding
ORGPROF-1304469716,Nandini Local Kudlu
ORGPROF-1304469717,SRI SIRRAM ENTERPRISES
ORGPROF-1304469628,J24 - LALO Retail ventures private limited
ORGPROF-1304469714,Harshitha
ORGPROF-1304469715,Shankar 
ORGPROF-1304469712,Manojavum Herbal Sciences 
ORGPROF-1304469713,GENERAL MILLS INDIA PVT LTD - Hyderabad
ORGPROF-1304469742,Returns To Nandhini Layout 2
ORGPROF-1304469743,MAA TARINI AGENCY - Bhubaneswar
ORGPROF-1304469740,AHFHIL & CO - Chennai
ORGPROF-1304469741,SHALIMAR ROLLER FLOUR MILL - Hyderabad
ORGPROF-1304469738,GANAPA ENTERPRISES - Bengaluru
ORGPROF-1304469739,JAL ENTERPRISES - Hyderabad
ORGPROF-1304469736,VIJAYA AGENCIES
ORGPROF-1304469737,SHRJ PARVATHY FOOD PRODUCTS
ORGPROF-1304469734,IYENGARS HOME PRODUCTS PVT. LTD
ORGPROF-1304469735,BOTTLE SALES INDIA - Ahmedabad
ORGPROF-1304469239,KRISAN TRADING
ORGPROF-1304469732,MOUNT BLUE FOODS INC - Bengaluru
ORGPROF-1304469733,BAIT AL TAMUR CO
ORGPROF-1304469730,DEV LAKSHYA MANPOWER SUPPLIER
ORGPROF-1304469731,Lakshmi Priya Agencie's
ORGPROF-1304469728,Sri Sai Foods
ORGPROF-1304469729,M.K MARKETING - Faridabad
ORGPROF-1304469758,VEERABHADRA AGENCIES
ORGPROF-1304469759,BRAND AT BEST
ORGPROF-1304469756,BADA WHOLESELLER - New Delhi
ORGPROF-1304469757,TRINITYY IMPEX
ORGPROF-1304469750,H R Enterprises - Bengaluru
ORGPROF-1304469752,RAHUL TRADERS - Lucknow
ORGPROF-1304469753,Nandini Milk Parlour 
ORGPROF-1304469754,NSRS AGENCIES - Chennai
ORGPROF-1304469755,M. K. Traders
ORGPROF-1304469748,Akshaya Raghavendra Ventures 
ORGPROF-1304469751,Shri Siddhi Vinayak Enterprises - Lucknow
ORGPROF-1304469746,UNITED BISCUITS PRIVATE LIMITED - Patna
ORGPROF-1304469747,UNITED BISCUITS PRIVATE LIMITED - MH
ORGPROF-1304469749,UNITED BISCUITS PRIVATE LIMITED - Bengaluru
ORGPROF-1304469745,JAYA TRADERS 
ORGPROF-1304469644,UNITED BISCUITS PRIVATE LIMITED - Ambala
ORGPROF-1304469646,UNITED BISCUITS PRIVATE LIMITED - Lucknow
ORGPROF-1304469647,UNITED BISCUITS PRIVATE LIMITED - New Delhi
ORGPROF-1304469744,UNITED BISCUITS PRIVATE LIMITED - Ghaziabad
ORGPROF-1304469642,UNITED BISCUITS PRIVATE LIMITED - Jammu
ORGPROF-1304469645,UNITED BISCUITS PRIVATE LIMITED - Zirakpur
ORGPROF-1304469638,UNITED BISCUITS PRIVATE LIMITED - Hyderabad
ORGPROF-1304469640,UNITED BISCUITS PRIVATE LIMITED - West Bengal
ORGPROF-1304469641,UNITED BISCUITS PRIVATE LIMITED - Guwahati
